SubjectID,researchdate
1585271561337039212,2025-07-15
6629304165209878736,2025-07-15
5034735007326,2025-07-15
442932828512505024,2025-07-15
1739855415287684224,2025-07-15
2594080439968917002,2025-07-15
1585271561336780648,2025-07-16
8944181243923981696,2025-07-16
1585271561337036299,2025-07-16
5116095088562074372,2025-07-16
6052843385257647256,2025-07-16
1585271561336714584,2025-07-16
802025055362232768,2025-07-16
5629513342402052418,2025-07-16
5034735007032,2025-07-16
8872100102946455617,2025-07-16
1585271561336647877,2025-07-16
802341714711045824,2025-07-16
6629304165209877571,2025-07-16
801652528411721920,2025-07-16
1729388589032331985,2025-07-16
2738194092690289707,2025-07-16
4764817325728907136,2025-07-16
1369101741337282579,2025-07-16
2738194092690289061,2025-07-16
5332267584642577308,2025-07-16
1585271561337037325,2025-07-16
6341072931965191986,2025-07-16
5836672953232509453,2025-07-16
1585271561337020021,2025-07-16
802429675641271424,2025-07-16
8728518817701585984,2025-07-16
3035713879421987200,2025-07-16
1585271561337038149,2025-07-16
1585271561336878967,2025-07-16
8863090172069209089,2025-07-16
5034735007162,2025-07-16
3035438529728160640,2025-07-16
5116096277414528843,2025-07-16
1585271561337041337,2025-07-16
1585271561336803812,2025-07-16
1585271561337033274,2025-07-16
1954572816503618427,2025-07-16
1585271561336594381,2025-07-16
1585271561336717022,2025-07-16
9079274105886290176,2025-07-16
1306055918923485313,2025-07-16
4620703683897942292,2025-07-16
5188154264055125095,2025-07-16
4827866083748752640,2025-07-16
801651206834378836,2025-07-16
1739855415287684224,2025-07-16
7214778110251697819,2025-07-17
7782225885427882725,2025-07-17
1585271561336651492,2025-07-17
1729388589032331985,2025-07-17
4548647573216182211,2025-07-17
6854845213063327936,2025-07-17
1585271561337052854,2025-07-17
657538097896226498,2025-07-17
2963380814038311362,2025-07-17
1585271561336752154,2025-07-17
1954572816503618427,2025-07-17
945766992112357711,2025-07-17
288237434123659333,2025-07-17
802341714711045824,2025-07-17
6629304165209877306,2025-07-17
3611898983435468929,2025-07-17
6629304165209877384,2025-07-17
6485190696845706701,2025-07-17
1594456296228688960,2025-07-17
442149976233456704,2025-07-17
5476383163815322436,2025-07-17
6052843423965704320,2025-07-17
6061859049728064640,2025-07-17
1585271561336641951,2025-07-17
9088276141375653824,2025-07-17
2314863075954555456,2025-07-17
1738421652124963520,2025-07-17
1585271561336965723,2025-07-17
1585271561336625393,2025-07-17
8367700322646865281,2025-07-17
1585274296737055645,2025-07-17
153134458553130817,2025-07-17
5116096277414528843,2025-07-17
3901530117032081856,2025-07-17
6701361217345430160,2025-07-17
8656223712563558720,2025-07-17
6495418801033085248,2025-07-17
1585271561337043459,2025-07-17
6629304165209878223,2025-07-17
1873503251789431761,2025-07-17
1729388141130525913,2025-07-17
1522239587313476288,2025-07-17
2315410463079109376,2025-07-17
1585271561336659765,2025-07-18
2891324740640623360,2025-07-18
1585271561336637637,2025-07-18
6422145316800824194,2025-07-18
3747000630363940378,2025-07-18
1585271561336824562,2025-07-18
1585271561336666237,2025-07-18
6701361217345430821,2025-07-18
1954572816503618427,2025-07-18
4764817325728907200,2025-07-18
1585271561336894566,2025-07-18
2954367870147816203,2025-07-18
1585271561336865629,2025-07-18
6566259758382327448,2025-07-18
6052843423965704320,2025-07-18
1585271561337037325,2025-07-18
1585271561336925056,2025-07-18
1585271561337018173,2025-07-18
1585271561337025894,2025-07-18
3901530117032081856,2025-07-18
1585271561336939603,2025-07-18
5188154264055125507,2025-07-18
5269824042523099520,2025-07-18
8584535786888479488,2025-07-18
2891322904814631489,2025-07-18
1513216533926154380,2025-07-18
2603093153510719233,2025-07-18
792639191900656652,2025-07-18
2387572825029727232,2025-07-18
3756013447131138769,2025-07-18
6701361217345428273,2025-07-18
585481725913662850,2025-07-19
1585271561336680858,2025-07-19
2531033574337165035,2025-07-19
504410216844887574,2025-07-19
4764817325728903810,2025-07-19
1585271561336650970,2025-07-19
1585271561336939603,2025-07-19
1585271561337012029,2025-07-19
3036777244507937536,2025-07-19
1585271561336920427,2025-07-19
1954572816503618427,2025-07-19
1585271561336994742,2025-07-19
3530829233426744917,2025-07-19
5116096277414530917,2025-07-19
2386918729101108450,2025-07-19
1585271561336940256,2025-07-19
7143550849188499200,2025-07-19
1089884978166962816,2025-07-19
1595749321903006144,2025-07-19
1585271561337037325,2025-07-19
792639191900656652,2025-07-19
947485702835762688,2025-07-19
2738194092690289674,2025-07-19
6999901611225248000,2025-07-19
3963174731014708820,2025-07-19
1585271561336733839,2025-07-19
6061858568653267968,2025-07-19
6052843423965704892,2025-07-19
1585271561337049553,2025-07-19
1585271561336618120,2025-07-19
1585271561336625323,2025-07-19
7071730495301498368,2025-07-20
1585271561336922697,2025-07-20
7998400403885849124,2025-07-20
4107289153579585878,2025-07-20
1585271561337034788,2025-07-20
8574860755058103299,2025-07-20
6052843385257647256,2025-07-20
442405311763283456,2025-07-20
2170746157113523136,2025-07-20
6989592478251127572,2025-07-20
7719181970776511680,2025-07-20
5054768684649409472,2025-07-20
9007204939872883048,2025-07-20
6629304165209876517,2025-07-20
288237434123659333,2025-07-20
2171162808295697920,2025-07-20
6413133404652387490,2025-07-20
2386918729101108450,2025-07-20
936754733896249415,2025-07-20
6341072931965192374,2025-07-20
3539842169068608960,2025-07-20
5764614806234615889,2025-07-20
658807267859499264,2025-07-20
2460299093554921792,2025-07-20
2377917722119370498,2025-07-20
1585271561337024234,2025-07-20
6124902627122868257,2025-07-20
7493995542453564627,2025-07-20
2305848744076622696,2025-07-20
5764614858704116314,2025-07-20
5188154264055124767,2025-07-20
6629304165209876610,2025-07-20
6629304165209877635,2025-07-20
6134841389232878016,2025-07-20
360293909705804759,2025-07-20
1585271561337024794,2025-07-20
2017618760585039891,2025-07-20
7349881930372709760,2025-07-20
5197166057798798210,2025-07-20
6854489498627102104,2025-07-20
3674943108267374674,2025-07-21
1585271561337040829,2025-07-21
6782681557186412288,2025-07-21
3684416589841732736,2025-07-21
2233792637557837251,2025-07-21
1585271561337041337,2025-07-21
5034735005584,2025-07-21
5413337214202458699,2025-07-21
1585271561336902933,2025-07-21
1585271561336668320,2025-07-21
8430745724812681766,2025-07-21
6629304165209877645,2025-07-21
432351254888982694,2025-07-21
6638373347198195904,2025-07-21
5908729769446699782,2025-07-21
4332476184562103680,2025-07-21
1954572816503618427,2025-07-21
1585271561336892227,2025-07-21
2171162808295697920,2025-07-21
6782434890573854912,2025-07-21
2017617721001842121,2025-07-21
6052843423965704624,2025-07-21
4116938418784426305,2025-07-21
1873514497487928217,2025-07-21
1585271561337012374,2025-07-21
1585271561337040266,2025-07-21
8727990074356778752,2025-07-21
72065402559639808,2025-07-21
945766992112357711,2025-07-21
7358894033763630339,2025-07-21
1224986448198667714,2025-07-21
6710563242055037760,2025-07-21
4611694214010660315,2025-07-21
5476384795035394075,2025-07-21
1585271561337044959,2025-07-21
1585271561336794798,2025-07-21
5404326610889164485,2025-07-21
6629304165209877481,2025-07-21
1585271561336992677,2025-07-21
4406223391538753408,2025-07-21
576467810957597286,2025-07-21
5053050012633475100,2025-07-21
5044039385649898752,2025-07-21
7071730495301498368,2025-07-21
2170748789204100864,2025-07-21
7791241212634245504,2025-07-21
5629512976778660864,2025-07-22
3611898983435468929,2025-07-22
1522327548243721536,2025-07-22
3458771664316827264,2025-07-22
7430951976169582016,2025-07-22
792640214893377344,2025-07-22
792639191900656642,2025-07-22
2233791780476071135,2025-07-22
2954367870147816270,2025-07-22
1585271561336717572,2025-07-22
1666343015431464640,2025-07-22
5034735006998,2025-07-22
360293909705804659,2025-07-22
8430745724812681766,2025-07-22
2386919846102515585,2025-07-22
5485393613852193937,2025-07-22
5919081127676350592,2025-07-22
7143550849188499200,2025-07-22
2305848744076622645,2025-07-22
6196958805535046227,2025-07-22
4764817325728903937,2025-07-22
4764817325728903810,2025-07-22
5980787364025192643,2025-07-22
1585271561336662224,2025-07-22
6629304165209877571,2025-07-22
1585271561336650970,2025-07-22
1585271561337012029,2025-07-22
4261308455727522880,2025-07-22
8872103381380756162,2025-07-22
5845686201257929664,2025-07-22
2531033574337164798,2025-07-22
792639191900656752,2025-07-22
7719182053721748033,2025-07-22
2386919226766870234,2025-07-22
1585271561336969544,2025-07-22
2305848744076624014,2025-07-22
6629304165209878003,2025-07-23
4406223391538753408,2025-07-23
8214573080945950912,2025-07-23
7421939452518497488,2025-07-23
3539841610578591425,2025-07-23
1585271561336915884,2025-07-23
1585271561336766040,2025-07-23
1585271561336690284,2025-07-23
3098483602160404120,2025-07-23
2594080439968916697,2025-07-23
1585271561336614331,2025-07-23
7719181970776511680,2025-07-23
1585271561336912413,2025-07-23
1585271561337011622,2025-07-23
1585271561337003723,2025-07-23
5269225437896844992,2025-07-23
6566260438521654529,2025-07-23
6052843423965704501,2025-07-23
1585271561336615624,2025-07-23
432353157092746305,2025-07-23
1585271561337012029,2025-07-23
7998400403885849124,2025-07-23
8079470079227478147,2025-07-23
2458976295491272520,2025-07-23
792639191900656652,2025-07-23
6629304165209877571,2025-07-23
3036135594203998528,2025-07-23
3611898983435468034,2025-07-23
6341074104264855705,2025-07-23
5269224077618129344,2025-07-23
936756002501340111,2025-07-23
5990576595729602240,2025-07-23
153134458553131523,2025-07-23
7791239747290318593,2025-07-23
6629304165209877078,2025-07-23
6061856428691210627,2025-07-23
2882308749924541125,2025-07-23
1585271561337044540,2025-07-23
3963175104584410389,2025-07-23
297250957145286080,2025-07-23
1585271561336707200,2025-07-23
1441159783276051102,2025-07-23
1297043019275485478,2025-07-23
6629304165209878003,2025-07-24
7000147901829877888,2025-07-24
2738194092690289068,2025-07-24
7719181970776507008,2025-07-24
5116096277414531695,2025-07-24
6629304165209876517,2025-07-24
6052843423965704511,2025-07-24
1585271561336617583,2025-07-24
5836672162506748480,2025-07-24
2449965262016764108,2025-07-24
8430745724812681766,2025-07-24
6629304165209878404,2025-07-24
369307611172958851,2025-07-24
3467783911479856448,2025-07-24
8367700322646861120,2025-07-24
6917536399313464325,2025-07-24
7421939452518496470,2025-07-24
8295643071445386113,2025-07-24
1585271561337050448,2025-07-24
1585271561336939603,2025-07-24
5548441990942656256,2025-07-24
1585271561337048914,2025-07-24
1585274468154761733,2025-07-24
1008814384946819138,2025-07-24
1585271561336678240,2025-07-24
1585271561337041337,2025-07-24
9019569075740289,2025-07-24
9088276141375654083,2025-07-24
2531033574337168760,2025-07-24
3035439740714155136,2025-07-24
8286630956996229888,2025-07-24
2675150653541833345,2025-07-24
8214571571366848933,2025-07-24
1585271561337010470,2025-07-24
1585271561336911990,2025-07-24
1585271561336999191,2025-07-24
5629511854270500800,2025-07-24
1585271561336714584,2025-07-24
3098482975285223429,2025-07-24
5269225437896844992,2025-07-24
1297043019275485478,2025-07-24
6927737971451443776,2025-07-25
2738194092690289068,2025-07-25
4117122445480472192,2025-07-25
8007413447319366720,2025-07-25
7143242985932710720,2025-07-25
1585271561336994742,2025-07-25
4827866083748766336,2025-07-25
4980991965168188033,2025-07-25
7349881720239710336,2025-07-25
5044039385649898752,2025-07-25
1585271561336926153,2025-07-25
6205969366230461440,2025-07-25
3242598036180166795,2025-07-25
6052843423965704462,2025-07-25
7647123547297070720,2025-07-25
4692759896965140290,2025-07-25
1585271561336989324,2025-07-25
576467810957597286,2025-07-25
1585271561336995405,2025-07-25
6845478493809504327,2025-07-25
7864091090942734208,2025-07-25
1585271561336667284,2025-07-25
4116938418784426305,2025-07-25
6629304165209876489,2025-07-25
1522228828218256770,2025-07-25
6784097728163038593,2025-07-25
5332267584642577280,2025-07-25
1585271561336731414,2025-07-25
2316342871057160385,2025-07-25
7071730495301498368,2025-07-25
1585274423917697043,2025-07-25
1585271561336714584,2025-07-25
7719182053721744961,2025-07-25
1585271561336633756,2025-07-25
6629304165209878736,2025-07-25
8872103381380756226,2025-07-26
6196960147642318811,2025-07-26
6413133404652387490,2025-07-26
658983189719959233,2025-07-26
1585271561337008342,2025-07-26
6566258848326450200,2025-07-26
7277824441388353957,2025-07-26
7430951296027747843,2025-07-26
8574860749468303938,2025-07-26
8430745724812681766,2025-07-26
5989819866250917248,2025-07-26
1585271561336771633,2025-07-26
1882516134850618573,2025-07-26
1585271561336652629,2025-07-26
1585271561337012374,2025-07-26
3963175088006360577,2025-07-26
6629304165209878404,2025-07-26
3242598857385037293,2025-07-26
1585271561337050448,2025-07-26
6205972766929971266,2025-07-26
6196960147642319177,2025-07-26
1306055918923481346,2025-07-26
7493995542453564627,2025-07-26
4332476682224605632,2025-07-26
2738194092690289034,2025-07-26
6341074104264855368,2025-07-26
1585271561336929916,2025-07-26
6926550239007909313,2025-07-26
8367700483004796672,2025-07-26
6278543044796516736,2025-07-26
6566261173957204096,2025-07-26
1162022737893971328,2025-07-26
792639673001540995,2025-07-26
576467810957597286,2025-07-26
6341074104264855981,2025-07-26
5764615010830211364,2025-07-26
8800042911955348868,2025-07-26
6629304165209878990,2025-07-26
3900447976406558720,2025-07-26
6629304165209877823,2025-07-26
2676102810245518080,2025-07-26
1522229159996371777,2025-07-27
8728844273143419456,2025-07-27
8656047038657805056,2025-07-27
2738194092690289087,2025-07-27
6422145128799020928,2025-07-27
1585271561336875244,2025-07-27
4332819951031581440,2025-07-27
6485190517591018432,2025-07-27
802429675641271424,2025-07-27
4844634155853,2025-07-27
2233791780476071135,2025-07-27
5548441990942656669,2025-07-27
6341074104264853949,2025-07-27
585481725913663745,2025-07-27
5034735004929,2025-07-27
1585271561337034908,2025-07-27
2676102810245518080,2025-07-27
1585271561336979665,2025-07-27
1585271561336633756,2025-07-27
4332476682224605632,2025-07-27
7286836179836408576,2025-07-27
1585271561336882511,2025-07-27
1585271561336926023,2025-07-27
1585271561336866220,2025-07-27
2738194092690289068,2025-07-27
7998399998816616450,2025-07-27
2242804895778104131,2025-07-27
6278735978234865280,2025-07-27
658983189719959233,2025-07-27
1585271561336990397,2025-07-27
1008814384946818817,2025-07-27
1585271561337033725,2025-07-27
3828751370547352448,2025-07-27
1585271561336660127,2025-07-27
3963174731014708820,2025-07-27
7421939325345059009,2025-07-27
2882310110228255577,2025-07-27
5413337214202459303,2025-07-27
4980995100451819842,2025-07-27
513460228649263553,2025-07-27
6052843423965704355,2025-07-27
6341072931965192431,2025-07-27
6052843423965704845,2025-07-27
5197166057798798274,2025-07-27
1585271561336688933,2025-07-27
6052843423965704521,2025-07-27
1585271561336723110,2025-07-27
720580779483787630,2025-07-27
1585271561336618120,2025-07-27
513421936608554178,2025-07-27
7216426540799822272,2025-07-27
8791033899596157859,2025-07-27
6052843423965704588,2025-07-27
1369101741337282754,2025-07-28
6629304165209878003,2025-07-28
1585271561336901830,2025-07-28
1233997180257176773,2025-07-28
6999901611225248000,2025-07-28
1729388589032331985,2025-07-28
6557248561836698827,2025-07-28
1089883883305158592,2025-07-28
7782225973962771544,2025-07-28
1585271561337019523,2025-07-28
1585271561337045121,2025-07-28
5044039385649898752,2025-07-28
7719181970776511680,2025-07-28
1585271561336939603,2025-07-28
369307611172953922,2025-07-28
2738194092690289773,2025-07-28
875393366793077760,2025-07-28
5125107252771462786,2025-07-28
1585271561337005483,2025-07-28
6196958805535046283,2025-07-28
7421939452518496470,2025-07-28
3747001954464117647,2025-07-28
1585271561337023699,2025-07-28
9088276141375646657,2025-07-28
5413337214202463640,2025-07-28
4476589022556912768,2025-07-28
6557248473360856802,2025-07-28
7277824762114536064,2025-07-28
6341072931965192431,2025-07-28
8727990074356778752,2025-07-28
4693319292874423872,2025-07-28
5054311514524504576,2025-07-28
1090686500897620608,2025-07-28
3674945297996417730,2025-07-28
1585271561336609539,2025-07-28
6196961100373024751,2025-07-28
1585271561336713719,2025-07-28
1369101347001709768,2025-07-28
2738194092690289729,2025-07-28
1441157903221328601,2025-07-28
874099666507990784,2025-07-28
5692557201135915836,2025-07-29
1522327548243721536,2025-07-29
1585271561336633444,2025-07-29
8718973778522537871,2025-07-29
6052843423965704118,2025-07-29
6629304165209876650,2025-07-29
1585271561337026298,2025-07-29
7215309436985946432,2025-07-29
1233998501833434304,2025-07-29
2305848744076622405,2025-07-29
3026426929536382337,2025-07-29
2449965668495115337,2025-07-29
81077505949385027,2025-07-29
3107495819638266880,2025-07-29
1585271561336684477,2025-07-29
8656829890936839488,2025-07-29
1585271561336969686,2025-07-29
2891322136194116241,2025-07-29
1585271561336901830,2025-07-29
7782225973962771492,2025-07-29
6629304165209878332,2025-07-29
2387572825029727232,2025-07-29
1585271561337012374,2025-07-29
3323785317624181504,2025-07-29
5404326610889164485,2025-07-29
2305848744076623859,2025-07-29
3467784016540728449,2025-07-29
4692759896965140290,2025-07-29
4332476682224605632,2025-07-29
1585271561336714584,2025-07-29
2305848744076622568,2025-07-29
3819059905448883660,2025-07-29
6269016405102145823,2025-07-29
7863297070377877696,2025-07-29
8801587602994100992,2025-07-29
1162022737893971328,2025-07-29
1585271561337050252,2025-07-29
1306053021421775489,2025-07-29
6196960145816224833,2025-07-29
657537196568801346,2025-07-29
6196960145816224397,2025-07-29
5764613821978702687,2025-07-29
8791033899596157859,2025-07-29
8286630365325213377,2025-07-29
7719183474830902656,2025-07-30
2738194092690289029,2025-07-30
6133915128677065091,2025-07-30
1585271561336994395,2025-07-30
1585271561337014179,2025-07-30
7277824441388353957,2025-07-30
5917742346563020034,2025-07-30
6413133733194254145,2025-07-30
441939118833085120,2025-07-30
5413337214202460145,2025-07-30
1585271561336747433,2025-07-30
1585271561336944156,2025-07-30
1585271561336662224,2025-07-30
875393366793077760,2025-07-30
2738194092690289729,2025-07-30
5476385132355153731,2025-07-30
7358893773874616321,2025-07-30
1585271561337003723,2025-07-30
1585271561336980005,2025-07-30
5764615010830211364,2025-07-30
8656829890936839488,2025-07-30
8223763915326468416,2025-07-30
936754186446804364,2025-07-30
2305848744076622405,2025-07-30
6278543044796516736,2025-07-30
7791239233038936448,2025-07-30
5034735007632,2025-07-30
2882311520272393920,2025-07-30
5332267584642577438,2025-07-30
1585271561337015017,2025-07-30
2676058829780403328,2025-07-30
1945560541685068877,2025-07-30
7286838098605874561,2025-07-30
7719183474830902656,2025-07-31
5269224016788678784,2025-07-31
5269222877690299145,2025-07-31
3674943108267374686,2025-07-31
8367700483004796672,2025-07-31
6278028668904870082,2025-07-31
225192052591221314,2025-07-31
6196961000847504064,2025-07-31
6413133733194254145,2025-07-31
6629304165209878721,2025-07-31
1585271561337045121,2025-07-31
8656829890936839488,2025-07-31
1585271561336684477,2025-07-31
8286630365325210817,2025-07-31
2099730599654640064,2025-07-31
2954367870147816203,2025-07-31
1585271561336960357,2025-07-31
801651201304655618,2025-07-31
1379849379070761152,2025-07-31
1378112838350349660,2025-07-31
8295643071445386113,2025-07-31
6052843423965704462,2025-07-31
4549890603715378880,2025-07-31
4692759896965140290,2025-07-31
7791239233038936448,2025-07-31
1585271561336980005,2025-07-31
5980787599406315725,2025-07-31
8430745724812681766,2025-07-31
2819265587255210048,2025-07-31
5629513342402051201,2025-07-31
2666136631356783429,2025-07-31
7863449612055842688,2025-07-31
1162022737893971328,2025-07-31
1585271561337032712,2025-07-31
3323668325271603393,2025-07-31
6629304165209878911,2025-07-31
1585271561337031565,2025-07-31
1161942649620631617,2025-07-31
4694269270920854528,2025-07-31
4107288419676846200,2025-07-31
360295281038589837,2025-07-31
5557454354232677057,2025-07-31
5034735007502,2025-07-31
8007412861180938368,2025-07-31
7071730495301498368,2025-08-01
441361688982365506,2025-08-01
4694269270920854528,2025-08-01
1585271561337048751,2025-08-01
1585271561336840314,2025-08-01
3458771664316827264,2025-08-01
2963380775332156289,2025-08-01
1585271561337005483,2025-08-01
2676102810245518080,2025-08-01
5053051190437830144,2025-08-01
8079469907788942465,2025-08-01
2233792637557836352,2025-08-01
1585271561337020878,2025-08-01
6196958805535046283,2025-08-01
1585271561337003582,2025-08-01
2305848744076622337,2025-08-01
4117334242970440768,2025-08-01
6061859049728066433,2025-08-01
5917742346563017472,2025-08-01
7791239233038936448,2025-08-01
2522022433100765129,2025-08-01
3467784160333700032,2025-08-01
8367700322646864705,2025-08-01
1585271561337019889,2025-08-01
6052843423965704633,2025-08-01
3747002170039226160,2025-08-01
6998605659912808066,2025-08-01
6341074104264854342,2025-08-01
4827866083748764550,2025-08-01
6629304165209878911,2025-08-01
5034735006231,2025-08-01
1585271561336931900,2025-08-01
657537196568801346,2025-08-01
4404534281793752512,2025-08-01
1585271561336808997,2025-08-01
1585271561336768127,2025-08-01
1585271561337053954,2025-08-01
5125108828712655936,2025-08-01
8800233530290716352,2025-08-01
3395728048205573378,2025-08-01
5989799238315452418,2025-08-02
9019386599898176,2025-08-02
4764817325728907649,2025-08-02
5413337214202464748,2025-08-02
4404532838566918914,2025-08-02
7215309436985946432,2025-08-02
1585271561337034979,2025-08-02
1585271561336917347,2025-08-02
1585271561336704978,2025-08-02
5548440520018748232,2025-08-02
1008811808132899340,2025-08-02
1585271561336642216,2025-08-02
9007204939872883285,2025-08-02
1739855415287684224,2025-08-02
5116096277414528843,2025-08-02
1585271561336919177,2025-08-02
1585271561336777542,2025-08-02
801651201304655618,2025-08-02
4548647678279506368,2025-08-02
864698737912134848,2025-08-02
5053264779454819136,2025-08-02
1585271561336934288,2025-08-02
1585271561336662224,2025-08-02
6052843423965704420,2025-08-02
3467784160333700032,2025-08-02
1585271561337023699,2025-08-02
4899922101829706304,2025-08-02
4827866083748772483,2025-08-02
6629304165209876304,2025-08-02
8935147025123497116,2025-08-02
1810690862437320704,2025-08-02
6629304165209878911,2025-08-02
5620500508436996544,2025-08-02
4755806952424822450,2025-08-02
3395728048205572032,2025-08-02
4548647573216184770,2025-08-02
6061859049728065089,2025-08-02
1956151497532999744,2025-08-02
4908935609760525954,2025-08-03
441361688982362497,2025-08-03
1585271561336989842,2025-08-03
6917536153237304707,2025-08-03
1585271561336749455,2025-08-03
7277824441388353957,2025-08-03
1729388589032331985,2025-08-03
1585271561336856398,2025-08-03
8214572793405073281,2025-08-03
2747957778956732736,2025-08-03
4404532600794805250,2025-08-03
2098689923357003713,2025-08-03
2882311337796875265,2025-08-03
1585271561336714584,2025-08-03
6629304165209877879,2025-08-03
1008811808132899372,2025-08-03
5053141523561189632,2025-08-03
5269224077618120705,2025-08-03
1585271561337038249,2025-08-03
3386714877606070081,2025-08-03
1585271561336939603,2025-08-03
4548647573216189315,2025-08-03
1585271561337021320,2025-08-03
6341074104264855368,2025-08-03
1585271561336883786,2025-08-03
2386920338217062402,2025-08-03
1585271561337043287,2025-08-03
3747000630363940576,2025-08-03
2738194092690289029,2025-08-03
4116938418784426305,2025-08-03
8727990074356778752,2025-08-03
8223585134570189760,2025-08-03
6052843385257647256,2025-08-03
1379092915070819776,2025-08-03
5034735005976,2025-08-03
3674945297996420289,2025-08-03
7782225973962771544,2025-08-03
4404532600794808259,2025-08-03
1585271561336725726,2025-08-03
6196960145816224397,2025-08-03
3747000630363940378,2025-08-03
4844634155853,2025-08-03
576467810957597286,2025-08-03
3901231049869308352,2025-08-04
6782434890573854912,2025-08-04
4406223391538753408,2025-08-04
7000147901829877888,2025-08-04
1018972009783960384,2025-08-04
2738194092690289800,2025-08-04
1585271561337026613,2025-08-04
8367700483004796672,2025-08-04
1585271561337032064,2025-08-04
4827866083748751168,2025-08-04
801651201304652042,2025-08-04
1585271561336770438,2025-08-04
1585271561336739777,2025-08-04
1008811808132899340,2025-08-04
3747000630363940378,2025-08-04
9089272665615484736,2025-08-04
5188154264055124614,2025-08-04
3395725322111671749,2025-08-04
6052843423965704805,2025-08-04
3819059877809584705,2025-08-04
1585271561336650970,2025-08-04
1585271561337009782,2025-08-04
6639455266640015296,2025-08-04
6206397648303574272,2025-08-04
1585271561337038249,2025-08-04
5034735005976,2025-08-04
1585271561337028680,2025-08-04
6341074104264849925,2025-08-04
8800042911955348868,2025-08-04
1585271561336689109,2025-08-04
1585271561336821451,2025-08-04
1522230503686285120,2025-08-04
513592170044611072,2025-08-04
5269224077618124482,2025-08-04
1234809583742113409,2025-08-04
6629304165209877635,2025-08-04
5980786504561921994,2025-08-04
4908937353777220800,2025-08-04
5044039385649898752,2025-08-04
7647122977748702231,2025-08-04
5548440520018748310,2025-08-04
3901231049869308352,2025-08-05
8367701594454496128,2025-08-05
658983189719959233,2025-08-05
5630042329367316992,2025-08-05
5980787599406315513,2025-08-05
6629304165209879170,2025-08-05
6206871737884535232,2025-08-05
1585271561336931680,2025-08-05
8872102004503143591,2025-08-05
1585271561336938714,2025-08-05
6052843423965704501,2025-08-05
3467783911479848960,2025-08-05
5188154264055124614,2025-08-05
1585271561337038479,2025-08-05
874364257087396672,2025-08-05
5054144388757077504,2025-08-05
8007412236336256321,2025-08-05
504410762191814656,2025-08-05
7791239100327169984,2025-08-05
4261457989308907009,2025-08-05
3396757699807377792,2025-08-05
5836672477688190152,2025-08-05
3747000630363940378,2025-08-05
5919081127676350592,2025-08-05
2305848744076622577,2025-08-05
1585271561337003723,2025-08-05
7782225973962771564,2025-08-05
2882311337796875265,2025-08-05
3035436765780351298,2025-08-05
2242804895778104131,2025-08-05
1585271561336740630,2025-08-05
6629304165209876832,2025-08-05
4909958616282810688,2025-08-05
6133915128677099396,2025-08-05
1224996632231164864,2025-08-05
4683749745517625109,2025-08-05
1585271561337042411,2025-08-05
6998607169495829056,2025-08-05
5116095829525861647,2025-08-05
1585271561336618120,2025-08-05
1585271561336744152,2025-08-05
1585271561337001264,2025-08-05
1585271561337012374,2025-08-05
946553516040883456,2025-08-06
5054768684649409472,2025-08-06
4323463152188622715,2025-08-06
1585271561337048751,2025-08-06
8935147025123496911,2025-08-06
8151526594975941451,2025-08-06
1585271561336703668,2025-08-06
7215309436985946432,2025-08-06
2244222968931304448,2025-08-06
6566260858770264576,2025-08-06
720593468436821505,2025-08-06
2458979132178470784,2025-08-06
936756002501343094,2025-08-06
1585271561337011501,2025-08-06
6701361217345430821,2025-08-06
5269225437896844992,2025-08-06
369307611172934656,2025-08-06
2882311337796875265,2025-08-06
2954368644292677569,2025-08-06
6206537486349659776,2025-08-06
8367701594454496128,2025-08-06
6629304165209878404,2025-08-06
4621288485247139456,2025-08-06
4332473480586249328,2025-08-06
8152479824418179968,2025-08-06
1666345625407870272,2025-08-06
4107288419676846091,2025-08-06
6701361217345430749,2025-08-06
2387572825029727232,2025-08-06
2305848744076623320,2025-08-06
7358893580340059264,2025-08-06
7421939452518496470,2025-08-06
1224986448198666823,2025-08-06
1585271561336997124,2025-08-06
1585271561337032989,2025-08-06
8511814487741101120,2025-08-06
1873514497487928217,2025-08-06
2738196088883862496,2025-08-06
2305848744076622061,2025-08-06
1585271561337028331,2025-08-06
6855566942124378176,2025-08-06
1585271561336618120,2025-08-06
7864636896608235520,2025-08-06
5197164686455953793,2025-08-06
1585271561336981583,2025-08-06
8142513767181259525,2025-08-06
5197164996113048095,2025-08-07
4116339792266941760,2025-08-07
801651201304651453,2025-08-07
9089431260710255744,2025-08-07
2233792554604317953,2025-08-07
6629305709414973060,2025-08-07
5054795299640746240,2025-08-07
1585271561336999191,2025-08-07
1810459314961887811,2025-08-07
8007413447319366784,2025-08-07
6279193784262148864,2025-08-07
1585271561336757009,2025-08-07
1585271561336668320,2025-08-07
6701361217345430821,2025-08-07
442932828512505024,2025-08-07
6629304165209879143,2025-08-07
9007204939872883156,2025-08-07
504410218347672841,2025-08-07
4405819833020689728,2025-08-07
2604256311380796096,2025-08-07
3901231049869308352,2025-08-07
1018435448109585216,2025-08-07
6196961100373024751,2025-08-07
1873514497487928217,2025-08-07
6629304165209878223,2025-08-07
1585271561336929440,2025-08-07
4908935195035268034,2025-08-07
6557246880847484629,2025-08-07
3242599910701477503,2025-08-07
5269225437896844992,2025-08-07
1522228170194818472,2025-08-07
801651201304655618,2025-08-07
2604212330915682432,2025-08-07
5476385132355153731,2025-08-07
